delta_e_mean,eta_mean,eta_min,surrogate_id
0.126231510851765,0.7623906826271655,0.004512913877453418,172
0.12246340605021981,0.7675994645429711,0.004512913877453418,173
0.11681124884790195,0.7754126374166795,0.004512913877453418,174
0.10927503924481151,0.7858302012482905,0.004512913877453418,175
0.1055069344432663,0.7910389831640962,0.004512913877453418,176
0.2550377379675616,0.7720141475997025,4.1559890430214823e-07,177
0.13188366805408286,0.7545775097534572,0.004512913877453418,178
0.23796085879928988,0.7850991120405354,3.2876751621044924e-07,179
0.1337677204548555,0.7519731187955545,0.004512913877453418,180
0.12057935364944719,0.7702038555008739,0.004512913877453418,181
0.13188366805408286,0.7545775097534573,0.004512913877453418,182
0.1055069344432663,0.7910389831640962,0.004512913877453418,183
0.13188366805408286,0.7545775097534572,0.004512913877453418,184
0.1337677204548555,0.7519731187955542,0.004512913877453418,185
0.26089653783928896,0.7693971433954423,3.6803769553661137e-07,186
0.10362288204249369,0.7936433741219991,0.004512913877453418,187
0.12246340605021981,0.7675994645429711,0.004512913877453418,188
0.21262554519853127,0.8034180720335444,2.472228738356031e-07,189
0.12246340605021981,0.7675994645429711,0.004512913877453418,190
0.11869530124867457,0.7728082464587768,0.004512913877453418,191
0.27440779002550303,0.75892917355699,4.3910989941906094e-07,192
0.23342627211171896,0.7877161097163974,3.396432955122424e-07,193
0.10739098684403892,0.7884345922061934,0.004512913877453418,194
0.1337677204548555,0.7519731187955543,0.004512913877453418,195
0.11115909164558413,0.7832258102903878,0.004512913877453418,196
0.12246340605021981,0.7675994645429711,0.004512913877453418,197
0.2851637302575784,0.7536951692404809,3.723968035114407e-07,198
0.12811556325253767,0.7597862916692626,0.004512913877453418,199
0.1356517728556281,0.7493687278376515,0.004512913877453418,200
