t_s,qsd_phase_rad,pid_phase_rad,open_phase_rad
0.00175,0.06320891669684414,-0.4531756077221889,-0.635408605193498
0.0018000000000000002,-0.1106099266388112,-0.5564417958270722,-0.8204247254567392
0.00185,-0.12210993791030367,-0.5983862292654099,-0.8445078901103313
0.0019,0.12173914573461708,-0.42411531945356984,-0.5881210157757839
0.0019500000000000001,0.5123099187831754,-0.08735259230478754,-0.11393265929278051
0.002,0.12815781048637165,-0.27845564521534305,-0.4847553118419321
0.00205,0.49833887904740326,-0.02985389126117699,-0.004275758828289344
0.0021000000000000003,0.785200034411639,0.32848507593712917,0.4246132844572288
0.00215,0.8824688856379703,0.5169612429408947,0.6801822947931262
0.0022,0.8294947317545951,0.6009702673636186,0.777077610935915
0.0022500000000000003,0.637148858384434,0.5509665353196733,0.6964118940992066
0.0023,0.9349094465303533,0.8373340246739245,1.1597293092276848
0.00235,1.3665955280828506,1.2948243397306722,1.7772326794048743
0.0024000000000000002,1.4515513615809823,1.7130984732974692,2.3460389667633343
0.00245,1.4032451750257717,2.029891997738911,2.76548117188338
0.0025,1.3424589304417882,2.138722751182831,2.8909042108885874
0.00255,0.8362172142191362,1.9064878880852687,2.5356607557194204
0.0026000000000000003,0.7210171820711162,1.865072926709427,2.55000130897261
0.00265,0.7945262205436898,2.017466988554257,2.7672457724888746
0.0027,0.3630753685606445,1.7867333374984788,2.3874293271536384
0.0027500000000000003,0.41378252731727416,1.8159156603044728,2.524438977546514
0.0028,0.4841396828427533,1.9417897823293213,2.672114240720907
0.00285,0.6082697394605296,2.0898400582563657,2.901505936779764
0.0029000000000000002,0.23234749299443758,1.8852624163447853,2.5536920378251367
0.00295,0.04118226951625914,1.706506693119593,2.366258626687756
0.003,-0.07040552813165091,1.6202366691478503,2.2479818365484396
0.00305,-0.3623369262122478,1.3807047466559883,1.904562939247171
0.0031000000000000003,0.16121181820269337,1.6939215135370658,2.454253383598555
0.00315,0.02268230996207965,1.6817095881318762,2.3177177389148884
0.0032,0.12628609870410124,1.7068582847597886,2.4344187245618034
0.0032500000000000003,0.05728419868524259,1.6909412046921561,2.3707454303121995
0.0033,0.4822228866493177,1.991645584271458,2.8725764200362853
0.00335,0.7650396358053619,2.3260755960927177,-2.9895527252119214
0.0034000000000000002,0.8259226780567799,2.4828447361571175,-2.779406765598564
0.0034500000000000004,0.1425378891197675,2.064740931082735,2.843013351222062
0.0035,0.15714363101388562,1.9920162502078647,2.8746941061741715
0.00355,0.3363342333244468,2.1663265668917067,3.100292371104868
0.0036000000000000003,0.5647876630476638,2.384865765339171,-2.8589707645133684
0.00365,0.3430897738049823,2.299813919610896,-3.032959035808691
0.0037,0.825288101721604,2.630976857390543,-2.457897205457982
0.0037500000000000003,0.4356263817052657,2.454096091230298,-2.8475589254743205
0.0038,0.24824655713965837,2.2487590063463614,-3.0349387500399274
0.00385,0.551013008238245,2.441636138842078,-2.7321722989413413
0.0039000000000000003,0.5817806404488266,2.49020674620575,-2.7014046667307596
0.00395,1.2122191469082244,2.8812781530901166,-2.070966160271362
0.004,1.285802127573727,3.0010661308389324,-1.9973831796058592
0.00405,1.1071207636994007,2.8574619562736023,-2.1760645434801855
0.0041,1.0069174813121613,2.769023771768202,-2.276267825867425
0.00415,0.6876457552505575,2.547580357386689,-2.595539551929029
0.004200000000000001,0.3111084469754277,2.2599070257233764,-2.972076860204158
0.00425,0.5203514848932245,2.3549360083012445,-2.762833822286362
0.0043,0.7144761974374063,2.5108957479405563,-2.56870910974218
0.004350000000000001,1.1276111451878865,2.7810950817123086,-2.1555741619916997
0.0044,0.9116566304056217,2.6804915497286705,-2.3715286767739645
0.00445,1.4459172242766893,-1.0844086252470664,-1.837268082902897
0.0045000000000000005,1.3733977324637996,-1.821327170873679,-1.9097875747157866
0.00455,1.872445908017867,-1.259117071947454,-1.41073939916172
0.0046,1.7552894764128562,-1.3518703316567553,-1.52789583076673
0.0046500000000000005,1.5452055307901258,-1.4907181893659107,-1.7379797763894604
0.0047,1.6375971066491708,-1.450002989373255,-1.6455882005304154
0.00475,1.9699591168393376,-1.2114103872796775,-1.3132261903402487
0.0048000000000000004,2.0350967001336775,-1.1316665740886087,-1.2480886070459078
0.00485,1.871048478202253,-1.2382272396238108,-1.4121368289773333
0.0049,1.4750046550784992,-1.5092392851419385,-1.808180652101087
0.00495,1.0604486980508767,-1.8147665984031836,-2.2227366091287095
0.005,1.2304792970899072,-1.7358277903485888,-2.052706010089679
0.005050000000000001,1.5500271944070851,-1.4905744106757446,-1.733158112772501
0.0051,1.5152970442936393,-1.4810447088308116,-1.767888262885947
0.00515,1.2011771315102981,-1.693532941838959,-2.082008175669288
0.005200000000000001,1.484907300360513,-1.539040208915682,-1.7982780068190731
0.00525,1.1075368675326471,-1.7314322451123925,-2.175648439646939
0.0053,0.9043343429229926,-1.9205177858506843,-2.3788509642565936
0.005350000000000001,1.1106935528826964,-1.7844686094282896,-2.17249175429689
0.0054,0.4356126482799647,-2.188824487625883,-2.8475726588996215
0.00545,0.5699353100463549,-2.1880505094160903,-2.7132499971332313
0.0055000000000000005,0.40708069261525015,-2.23776035099411,-2.876104614564336
0.00555,0.45633730580280707,-2.2365902090195515,-2.8268480013767796
0.0056,0.448805050986532,-2.215679419870238,-2.834380256193054
0.0056500000000000005,0.5265617318071603,-2.166540951768587,-2.7566235753724264
0.0057,0.7553790998968752,-2.0000423937239145,-2.527806207282711
0.00575,0.5382690569869037,-2.1104837283530955,-2.7449162501926825
0.0058000000000000005,0.9902156767379324,-1.847418324978796,-2.292969630441654
0.00585,1.2288329900171737,-1.6197734415686353,-2.0543523171624125
0.0059,1.5035652035956417,-1.4319769873764923,-1.7796201035839445
0.00595,1.8768840937623272,-1.1546575605940923,-1.4063012134172581
0.006,2.134380075670985,-0.950096713854224,-1.1488052315086001
0.006050000000000001,2.409218516172226,-0.7502233971259287,-0.8739667910073603
0.0061,2.448133567687166,-0.695845586938244,-0.8350517394924211
0.00615,2.0258247945798784,-0.9712856375532599,-1.257360512599707
0.006200000000000001,2.0000741805542726,-1.035439444535882,-1.2831111266253146
0.00625,1.7795426787876254,-1.1603199193640386,-1.5036426283919608
0.0063,1.358471746985721,-1.4611683210590831,-1.9247135601938652
0.006350000000000001,1.4535242033590405,-1.4359976464950837,-1.8296611038205457
0.0064,1.2946886142616858,-1.508402822832732,-1.9884966929179004
0.00645,0.9942486619159485,-1.7267040652226449,-2.2889366452636377
0.006500000000000001,0.6897573666876173,-1.9452471741637947,-2.593427940491969
0.00655,0.7878688399161065,-1.904168038962049,-2.49531646726348
0.0066,0.913688378677227,-1.7953106264571561,-2.3694969285023593
0.0066500000000000005,1.3353881566258972,-1.5097745832068075,-1.947797150553689
0.0067,1.3468243443139682,-1.4486904004830734,-1.936360962865618
0.00675,1.682375042882823,-1.2435066858681445,-1.6008102642967632
0.0068000000000000005,2.128575520805856,-0.9046587060025182,-1.1546097863737295
0.00685,2.497382048284078,-0.6252176801074842,-0.7858032588955091
0.006900000000000001,1.7869464136410116,-1.0503803038123571,-1.4962388935385746
0.0069500000000000004,2.1798578365529258,-0.8922035572243807,-1.1033274706266596
0.007,2.2998284673190277,-0.7289765788072025,-0.9833568398605586
0.007050000000000001,2.44563339361821,-0.6470104117805775,-0.8375519135613771
0.0071,2.575307436273615,-0.5383093728326696,-0.7078778709059712
0.00715,2.7085210869704115,-0.442759565693585,-0.5746642202091756
0.007200000000000001,2.8222885809830096,-0.3543123810534734,-0.4608967261965766
0.00725,2.7278108719114558,-0.4050656233091132,-0.5553744352681314
0.0073,2.1597205782988214,-0.7857352538752078,-1.1234647288807658
0.007350000000000001,2.1419919365798528,-0.8596422474764491,-1.1411933705997335
0.0074,1.910955819862279,-0.9857905867273011,-1.3722294873173073
0.00745,2.2582718038292198,-0.7941920208510993,-1.0249135033503656
0.007500000000000001,2.185329023713531,-0.7836351923906726,-1.0978562834660544
0.00755,2.2266637553893744,-0.7830232779601545,-1.0565215517902118
0.0076,1.981544378975446,-0.9239853159758482,-1.3016409282041401
0.0076500000000000005,1.8404922595200848,-1.0478641123194912,-1.4426930476595015
0.0077,1.8526595957735505,-1.041823219739575,-1.4305257114060357
0.00775,1.4123603298281528,-1.3199449973756003,-1.8708249773514334
0.0078000000000000005,1.520378025537986,-1.3016479068658278,-1.7628072816416003
0.007850000000000001,1.5035220178283888,-1.2759280843987426,-1.7796632893511974
0.0079,1.1552163577154504,-1.5107313690559447,-2.127968949464136
0.00795,0.43467159807242695,-2.009886189718622,-2.8485137091071593
0.008,0.6078855466909721,-1.9674369127952884,-2.675299760488614
0.00805,0.5322358014861317,-1.9626692654531102,-2.7509495056934545
0.0081,0.3852322353493367,-2.0779289795071234,-2.8979530718302495
0.008150000000000001,0.32844119663716587,-2.1174146228261312,-2.9547441105424204
0.0082,0.9018036632988853,-1.7446096992589633,-2.381381643880701
0.00825,0.9022228280507294,-1.6671653399491424,-2.380962479128857
0.0083,0.9445227328903236,-1.6601297581582601,-2.3386625742892626
0.00835,0.5037022808978335,-1.9259167380457267,-2.7794830262817527
0.008400000000000001,1.0251400632595313,-1.6426259789246451,-2.258045243920055
0.008450000000000001,1.3225150138310342,-1.3605997988055396,-1.960670293348552
0.0085,1.6657698606127038,-1.1280426989310204,-1.6174154465668824
0.00855,1.6961132576075526,-1.06518448225912,-1.5870720495720336
0.0086,1.9932324190868789,-0.8803649529014077,-1.2899528880927065
0.00865,2.122820323428927,-0.7538248356422734,-1.160364983750659
0.008700000000000001,2.326776114815136,-0.6179873695851938,-0.9564091923644504
0.00875,2.295761142352907,-0.6117096784522573,-0.9874241648266793
0.0088,1.8589884350953207,-0.9044704408851576,-1.4241968720842664
0.00885,2.190552638171429,-0.7370662646230919,-1.0926326690081574
0.0089,1.612231838957034,-1.0502572264721834,-1.6709534682225522
0.00895,1.5542797210507455,-1.1762887088116116,-1.7289055861288407
0.009000000000000001,1.5071996868921795,-1.178169478491201,-1.7759856202874067
0.00905,1.202751659683443,-1.3859499687217216,-2.080433647496143
0.0091,1.4066872071533334,-1.2824974431236615,-1.8764981000262528
0.00915,1.3608943502670758,-1.271780581244549,-1.9222909569125104
0.0092,1.2424846059031562,-1.362964555346542,-2.04070070127643
0.009250000000000001,1.4177829473354713,-1.253798988151555,-1.865402359844115
0.009300000000000001,1.2871820924081394,-1.31000547349894,-1.9960032147714468
0.00935,1.7293041471925532,-1.0451926335671935,-1.553881159987033
0.0094,1.8529081202922564,-0.8991054712120832,-1.4302771868873299
0.00945,1.7229967993938917,-0.9873008788669715,-1.5601885077856945
0.0095,1.1418192794865574,-1.3733929228468575,-2.141366027693029
0.009550000000000001,0.7560496106171022,-1.6853864738197455,-2.5271356965624836
0.009600000000000001,1.1054124646066237,-1.4787781655110344,-2.1777728425729626
0.00965,1.1055850810808385,-1.4227874516183636,-2.1776002260987477
0.0097,1.0343742119290962,-1.4826348573803756,-2.24881109525049
0.00975,1.5545571546162646,-1.144643349161349,-1.7286281525633216
0.0098,1.176494349367755,-1.3205263458913912,-2.106690957811831
0.009850000000000001,1.012406532147252,-1.4920079034137341,-2.2707787750323343
0.0099,0.8830310179731988,-1.5670286448508737,-2.4001542892063874
0.00995,1.0787433612578639,-1.4533545269674963,-2.2044419459217224
0.01,0.8907473374996826,-1.5402731613169607,-2.3924379696799036
0.01005,0.7181372404822883,-1.6809952776379804,-2.5650480666972975
0.010100000000000001,0.24106752932721687,-1.9936191231773357,-3.0421177778523694
0.010150000000000001,0.4806843099620637,-1.8884082593600162,-2.802500997217523
0.0102,0.7438754539985939,-1.6637910763888426,-2.539309853180992
0.01025,0.6133367026684566,-1.7279630590696815,-2.669848604511129
0.0103,0.6791897045604864,-1.7017385366384055,-2.6039956026191
0.01035,0.2980578774255025,-1.9272727750097882,-2.9851274297540833
0.010400000000000001,0.16892013997139532,-2.0574458183723623,-3.114265167208191
0.010450000000000001,0.6076563068877237,-1.7654301142029611,-2.6755290002918626
0.0105,0.665033335733697,-1.669950671150226,-2.618151971445889
0.01055,1.3900182973324284,-1.2082664282452118,-1.8931670098471578
0.0106,1.1640596533950616,-1.2572473949729677,-2.1191256537845247
0.01065,1.3579137792147504,-1.1889308271369217,-1.9252715279648358
0.010700000000000001,1.3136018419284587,-1.1688624700210433,-1.9695834652511275
0.010750000000000001,1.5030147595439969,-1.0643593784020808,-1.7801705476355894
0.0108,1.5165088497301218,-1.0216663195294338,-1.7666764574494644
0.01085,1.3599301085488325,-1.128949160094713,-1.9232551986307538
0.0109,1.1092814496590275,-1.3036059623127514,-2.1739038575205587
0.01095,2.0662565977111447,-0.7067827426569515,-1.2169287094684407
0.011000000000000001,2.0582197813760414,-0.5830942201000884,-1.224965525803544
0.01105,1.454816921089547,-1.0166639595769524,-1.8283683860900393
0.0111,1.2714057869001527,-1.190522488708364,-2.0117795202794335
0.01115,1.4952705987125219,-1.0444871420930326,-1.7879147084670644
0.0112,1.3574769668175417,-1.1020835669098545,-1.9257083403620445
0.011250000000000001,1.7908392102037531,-0.8457922458920777,-1.492346096975833
0.011300000000000001,2.114281450851898,-0.5714905666208558,-1.1689038563276881
0.01135,2.0832217557125245,-0.5720699709324855,-1.1999635514670608
0.0114,1.953960363132217,-0.6639526524453441,-1.3292249440473682
0.01145,1.6611964144012754,-0.8635049015893586,-1.6219888927783108
0.0115,1.4620160404437703,-1.0213454984149735,-1.821169266735816
0.011550000000000001,1.0254720078321968,-1.3137364834845506,-2.2577132993473894
0.011600000000000001,1.4109272387233993,-1.1099310250345944,-1.872258068456187
0.01165,1.9149771819366288,-0.7162976172642743,-1.3682081252429583
0.0117,1.5450532545183568,-0.9137574965024022,-1.7381320526612294
0.01175,1.1979868929826143,-1.1946697529315333,-2.085198414196972
0.0118,0.6707652312474375,-1.553630204188046,-2.6124200759321488
0.011850000000000001,0.39057186145275136,-1.7873120239261926,-2.892613445726835
0.0119,-0.4725985321128596,-2.402345412646925,2.4526406009316233
0.01195,-0.6854306024388475,-2.7221405224063897,2.117671194925565
0.012,-0.2419230654886353,-2.449210429052073,2.5315296081624066
0.01205,-0.29381760096161136,-2.44849535465082,2.4411167919490335
0.012100000000000001,-0.014496802737096193,-2.2909670333377754,2.719180416731634
0.012150000000000001,-0.13474525570221596,-2.3264411595620036,2.5847758492828365
0.0122,0.3518623431393526,-1.9924369061037472,3.1410051731970903
0.01225,0.3747535349215694,-1.8570319865172484,-3.065312645898155
0.0123,0.24331236408716572,-1.9357035834173866,3.116306680135221
0.01235,0.9156037459531232,-1.419627899051477,-2.367581561226463
0.012400000000000001,0.8316994942669127,-1.3690240505363658,-2.451485812912674
0.012450000000000001,0.47249431649207274,-1.64267233424723,-2.8106909906875135
0.0125,0.5501882490422143,-1.615856277405241,-2.7329970581373715
0.01255,0.5539739326619788,-1.5891400441793984,-2.7292113745176074
0.0126,0.8970414143081689,-1.36918758322137,-2.3861438928714174
0.01265,0.6298095946096733,-1.4932523311728563,-2.653375712569913
0.012700000000000001,0.8925640563735371,-1.367648414660163,-2.390621250806049
0.012750000000000001,1.1700641051712433,-1.1349100986402938,-2.113121202008343
0.0128,0.980793396921106,-1.2369727293030781,-2.3023919102584802
0.01285,1.04661694547951,-1.2200256531727103,-2.2365683617000762
0.0129,0.8072857092091033,-1.3526467638408892,-2.475899597970483
0.012950000000000001,1.5431520885803511,-0.9092150396724783,-1.740033218599235
0.013000000000000001,1.3426906057873866,-0.9327241680770513,-1.9404947013921996
0.01305,1.2193056153870776,-1.0706332992392795,-2.0638796917925086
0.0131,0.9078034243890336,-1.2624977321603872,-2.3753818827905526
0.01315,0.8172528441350213,-1.3578166314027662,-2.465932463044565
0.0132,0.8311568788863055,-1.3417344467818957,-2.4520284282932803
0.013250000000000001,1.082574580635062,-1.1747140261194282,-2.2006107265445243
0.013300000000000001,0.9108643569738994,-1.2514009261198602,-2.372320950205687
0.01335,0.8695400841769736,-1.3063489659234513,-2.4136452230026126
0.0134,0.45038862739281615,-1.5671270926899892,-2.83279667978677
0.01345,0.21208575160150422,-1.7702329075865837,-3.0710995555780816
0.0135,1.0738211577728274,-1.218789874882713,-2.209364149406759
0.013550000000000001,1.4091887112993948,-0.8886649450914117,-1.8739965958801914
0.013600000000000001,1.1850010469433778,-1.0281005981776907,-2.0981842602362084
0.01365,0.7901307152943686,-1.3087376339746477,-2.493054591885217
0.0137,0.5063366886523184,-1.5268152781977316,-2.776848618527268
0.01375,0.5153856011626514,-1.5378631534499032,-2.767799706016935
0.013800000000000002,0.5417549264313624,-1.5076432409956402,-2.7414303807482234
0.013850000000000001,0.3289456647166187,-1.6404351566143252,-2.9542396424629676
0.013900000000000001,-0.04611008929900429,-1.906886512281159,2.9496778239121753
0.01395,0.40205316114904566,-1.646510268175179,-2.8811321460305406
0.014,0.5564276601873348,-1.4729986181279324,-2.726757646992251
0.01405,0.45714398594533634,-1.537941880068887,-2.82604132123425
0.014100000000000001,0.40510939700350557,-1.5774236013103993,-2.878075910176081
0.014150000000000001,0.2582525618231153,-1.670376926126801,-3.0249327453564714
0.0142,-0.5379912580814881,-2.254692937841334,2.372600408894873
0.01425,-0.4228206114113906,-2.318056334880791,2.4238163231889533
0.0143,-0.5970226633298843,-2.470845140144128,2.110869280511557
0.01435,-0.7531846301407703,-2.705722866513554,1.81875515692784
0.014400000000000001,-0.7909515645060488,-2.831762668466326,1.6379038343367798
0.014450000000000001,-0.47511201642328293,-2.6842417053551735,1.878426968486453
0.0145,-0.6946675572631422,-2.86294714242268,1.5347843001390684
0.01455,-0.9516438488587933,0.875413941880022,1.1101707060879171
0.0146,-0.6295105451247185,1.7510292721548941,1.3223119846535294
0.014650000000000002,-0.32060176405504404,1.6715635625354022,1.5696097022500757
0.014700000000000001,-0.5150506330190532,1.5992154325556553,1.2909269232172296
0.014750000000000001,-0.2890245312873878,1.6422838979654362,1.479289855583466
0.0148,-0.3196072285625937,1.638878417670746,1.4054672423673864
0.01485,-0.18977446157814892,1.6775767319279815,1.5136713049841113
0.0149,-0.48391141949694116,1.4552662356069916,1.1422669685768367
0.014950000000000001,-0.19073790938558366,1.5725898944551506,1.4136718723241835
0.015000000000000001,0.16708990456930728,1.8690064921769718,1.7987779428890835
0.015050000000000001,0.33267103429277345,2.029063946208277,2.010066123237281
0.0151,0.4499860930793673,2.1597561698802608,2.197183344980168
0.01515,-0.5910015896379717,1.4328929288852663,1.054810333153096
0.0152,-0.4298300810013478,1.3435685600954574,1.1505311113527217
0.015250000000000001,-0.3690962966999498,1.4080610981471597,1.1584274129715801
0.015300000000000001,-0.3495621445982908,1.3636053450718189,1.128992697907715
0.01535,-0.43517053797950833,1.2484989528017314,0.9511144716014961
0.0154,-0.35285227080238757,1.2426621808151532,0.9838193721235937
0.01545,-0.1890948735826905,1.3430598806021488,1.126046559634771
0.0155,-0.2270934827821791,1.3101606491835511,1.0607720819263307
0.015550000000000001,-0.3118301557707017,1.2118492395291085,0.934240455213847
0.015600000000000001,0.07430600967066692,1.451157767161014,1.3274803941617357
0.01565,-0.2227386939129854,1.2901592781675646,1.003842852543471
0.015700000000000002,0.09497441952594166,1.4425234333308872,1.3358064139903405
0.01575,0.1489726863953189,1.5448260504726665,1.4057954521882694
0.0158,-0.07505555472421399,1.377973866456247,1.1745831810053255
0.01585,-0.13427485111848636,1.3025738674977205,1.1012672785526672
0.0159,-0.35162958171477765,1.1257865600507166,0.8345390343513257
0.015950000000000002,-0.11674672749981418,1.2338307088547662,1.0574904630018986
0.016,0.005312651533606605,1.3482564047683816,1.1800035756996552
0.016050000000000002,-0.12964802407398324,1.2454171031723957,1.024776219892594
0.0161,-0.39433949886426944,1.0136542378001563,0.702105356137682
0.01615,-0.25431701757473846,1.0477657173779793,0.8104395604147085
0.0162,0.05064575001435756,1.269569351461298,1.1200630020681288
0.01625,0.028844719861215395,1.2827992446598397,1.100823432338796
0.016300000000000002,0.1560565912580394,1.3594190474442929,1.2449647818555896
0.01635,0.051571918768939184,1.3131872831494542,1.1452331573023686
0.0164,0.07675466555079513,1.3127573005128603,1.181684732513573
0.01645,0.002801120813134439,1.2727947252824636,1.1079694209422506
0.0165,0.09894388834479617,1.3243520812620861,1.213947737660634
0.016550000000000002,-0.30779327691330316,1.04883018768429,0.7661585402746991
0.0166,-0.0859495136783579,1.122244980671212,0.9796317137584571
0.01665,-0.12757353594318932,1.1313234038102822,0.9247508621916802
0.0167,-0.001634837469562278,1.1856791170587027,1.0505507894528385
0.01675,-0.07880338510443963,1.1485986716248613,0.9617842199945335
0.016800000000000002,0.03236415304237639,1.1995957382561873,1.07584243164529
0.01685,-0.2501976056145012,1.0143046770612116,0.7622757458887075
0.016900000000000002,0.1184419904534213,1.2113322885468056,1.1430517502082136
0.01695,-0.34144365281290545,0.9430980587973785,0.6357749110640829
0.017,-0.5521661183887145,0.6597055117031076,0.3324386238025734
0.01705,-0.4041013121682586,0.7069711885168699,0.42049560200552705
0.0171,0.053116258674116956,1.0186795329130387,0.8852932392563311
0.017150000000000002,0.13945275597314755,1.1334916188646131,0.9863854243710435
0.0172,0.07217658175729058,1.0851376490139382,0.9259859846151386
0.01725,-0.30844386559558457,0.8041036306495584,0.5041941064394515
0.0173,-0.309999933928633,0.7238351844202162,0.46118051391191894
0.01735,-0.26663036481377045,0.7401843636874554,0.47078627429781106
0.017400000000000002,0.2389167016875362,1.0802855580862385,1.0054954514835757
0.01745,0.37095705009758495,1.2776048734909677,1.2121946212384227
0.0175,-0.07552867938978025,0.9826739535042872,0.7584741111528839
0.01755,0.4849076211417138,1.3352665267692867,1.396399228201826
0.0176,0.3334857892943357,1.3616005539216811,1.2908399448196155
0.017650000000000002,0.07231040733453664,1.1457237569766363,1.0365555237015869
0.0177,0.4672127611829904,1.4303334220942183,1.505031109779038
0.017750000000000002,0.40702612884252654,1.48924490700567,1.5054641535311655
0.0178,0.26238045316046454,1.400104270674043,1.4083802490453428
0.01785,0.30475850991124087,1.4452608479848825,1.4912550760538643
0.0179,0.4991743131487043,1.6303874841227302,1.7663422155826547
0.01795,0.6955600006770086,1.8624986019393708,2.0870024192456595
0.018000000000000002,0.25695480343823984,1.6234570072255172,1.6805259790717848
0.01805,0.7507210726848283,1.9648486036537838,2.309763781499301
0.0181,0.8967304479722094,2.255664993694219,2.6161563702846147
0.01815,0.644073603884256,2.1870379214248246,2.515450361220644
0.0182,0.3578555862933621,2.014852278217914,2.2798313772529823
0.018250000000000002,0.06948668161561322,1.8025633050289773,1.998054450302825
0.0183,0.111740034087362,1.8056481123426025,2.051639348677699
0.01835,-0.06533480866018948,1.6977328405923924,1.868407597637022
0.0184,-0.25297635987594713,1.5230381333040501,1.6493007738377807
0.01845,0.010849866204452496,1.672437638709317,1.9140622269605334
0.018500000000000003,0.11994238969118154,1.7885731707845602,2.0416916401632585
0.01855,0.013361245422674362,1.7173374262835122,1.9362670113512959
0.018600000000000002,0.227190589883687,1.854265820337437,2.1773875272458447
0.01865,0.5667651955117452,2.164642852183478,2.6128780109659253
0.0187,0.22025833244733573,1.9928600408216504,2.292577781695015
0.01875,0.04650590277350286,1.823409570241182,2.123076335643928
0.0188,0.3101176928268794,2.0131868730862674,2.428167330289077
0.018850000000000002,0.4500649524135132,2.1982220697689474,2.664588618284437
0.0189,0.46277205288439616,2.262520737245575,2.749892679888564
0.01895,0.7083923538398058,2.5015020887225097,3.1224616372899456
0.019,0.3424380242912304,2.3325841574337423,2.8040907626654343
0.01905,-0.0874134647181588,1.9877489606513734,2.365706350923758
0.019100000000000002,-0.29838227572236153,1.7853567243296578,2.115398277791633
0.01915,-0.2190363909029669,1.7958951315880745,2.1687270348185343
0.019200000000000002,-0.3726224956276516,1.6559550185167717,1.9400379404471408
0.01925,-0.4390558627289831,1.5317909456284085,1.8061708980953393
0.0193,-0.6157402230045967,1.3390523650847008,1.5225557627253838
0.019350000000000003,-0.6713679799078407,1.1889927535229239,1.347793211777626
0.0194,-0.8164889432311901,0.9864679772964644,1.0550334959459322
0.019450000000000002,-0.5873961835558461,1.033963381825826,1.183552853996055
0.0195,-0.2898485689684547,1.2259766220463435,1.4432907951966047
0.01955,-0.35198326155772364,1.1596413224477065,1.3115028099745256
0.0196,-0.3507117552726946,1.1011365605007448,1.2635805859977989
0.01965,-0.44472089808160575,0.9953524510195173,1.1009127043742577
0.019700000000000002,-0.23705744930864325,1.0869671866975796,1.2797137349190724
0.01975,-0.17454997189175625,1.1409435227921367,1.32276172507075
0.0198,0.2923120744547276,1.4588565097835176,1.8278726881706842
0.01985,-0.02599052423293724,1.311432920989505,1.5072729135687162
0.0199,0.0879229777718975,1.3276146237352267,1.6342684235725295
0.019950000000000002,0.2146018306939057,1.4592890343274956,1.7862808640475727
0.02,0.1086857533674701,1.3992347801341634,1.6913344112379862
0.020050000000000002,0.2693147409326304,1.5072998217220315,1.886186191770638
0.0201,-0.14157277526290724,1.2565044836068697,1.4602705610292332
0.02015,0.4539397972639563,1.6205362416416236,2.1264468433641657
0.020200000000000003,0.05276986251092053,1.4637968075715797,1.7301498269422773
0.02025,0.2954583768542278,1.5666606452865164,2.0282367909799994
0.020300000000000002,-0.030317331755598698,1.4165275887783437,1.6997623201750418
0.02035,0.2992189890403032,1.586833274476616,2.068789086517551
