t_s,qsd_err_urad,pid_err_urad,open_err_urad,qsd_iss_bound_urad,qsd_snr_db,pid_snr_db,qsd_ber
0.034,3.7424582828347694,2.318973081750706,28.226215043467374,113.37073241828952,37.621697503549754,38.11479174599177,0.0
0.036000000000000004,4.4170627516142815,2.556161484266188,26.14480409808341,112.39038718350609,37.30709844794217,38.048713121812966,0.0
0.038,6.779897550630772,4.798842288485695,29.507616598528664,111.48655353594799,35.79461663479177,37.105993409233626,0.0
0.04,11.196374380825516,8.479447241906088,27.801920865663604,110.65326008638206,31.249278225580987,34.31118864436545,2.6737622624926617e-147
0.042,11.216734664347374,8.551294200402872,32.399887430361005,109.88500148595767,31.223107047340896,34.241173042094374,1.986803629733684e-146
0.044,8.709939898212898,6.79231623124049,32.222359737105,109.17670205382666,34.08446947016679,35.784978541292965,9.244742901774475e-281
0.046,14.235323821020343,10.999091593536079,38.833393495454025,108.52368224346593,26.802440653015683,31.5003685352559,2.5923487034165145e-54
0.048,17.799910657889928,13.551617236421132,45.07087375835708,107.92162772615454,20.099207504631316,27.898987421568584,4.2669673468543736e-13
0.05,12.490918553926297,9.720401489299405,43.08591680900255,107.36656088734792,29.488867618422887,33.01839851895788,5.719985655338882e-99
0.052000000000000005,12.197036484335143,9.630277679706683,43.22497086159001,106.85481454763325,29.90575574403088,33.11826074915007,1.028867799385724e-108
0.054,9.595442915597397,7.524586946628526,39.64453343483576,106.38300773464762,33.156608570261284,35.185413152200034,3.205417196957089e-227
0.056,10.279722465452311,8.123792395245392,41.21241461873657,105.94802334589016,32.37766885532788,34.64904326270201,2.632691937539563e-190
0.058,6.34722696492751,4.948520842534385,36.147156320039386,105.54698755485236,36.119379221692945,37.02259924605232,0.0
0.06,3.0164165009389516,2.2665946956684473,32.40683414811326,105.17725082440852,37.90214288824758,38.128517064017366,0.0
0.062,2.286240432955355,1.8164977749824311,36.07357159504467,104.8363704020264,38.12340581499907,38.23353583855556,0.0
0.064,3.1553200896992015,2.3733262423145285,36.12677861678035,104.52209418114914,37.8531513049723,38.100217401814064,0.0
0.066,6.42903791447426,4.980655817390726,41.47239198062181,104.23234582212434,36.0596159721684,37.00436086829697,0.0
0.068,8.555067910611507,6.745206537518827,40.49628136381863,103.96521103437865,34.23747912277121,35.82144657396277,9.690302964025373e-291
0.07,6.2394257253802685,5.09128369493716,40.32174488097355,103.71892492920757,36.19695796457192,36.940669929215055,0.0
0.07200000000000001,8.82824524268871,7.112896283097715,42.104184532543464,103.49186035962374,33.96572865321873,35.53006048546968,2.963880565792648e-273
0.074,14.172103147111988,10.877378506751493,46.272071494657126,103.28251717022833,26.906229891583763,31.653021485534882,1.4156772932868454e-55
0.076,8.944460671573953,6.8920305853631705,43.502289212781555,103.08951228608207,33.847517907508646,35.706949950649204,5.5383703807608014e-266
0.078,5.87098021522527,4.536946558350141,43.97881498983985,102.91157057509598,36.452061742368116,37.245744522167456,0.0
0.08,5.099712099278496,3.605340128221272,43.05283417308525,102.74751642357165,36.935760102923815,37.67927805884878,0.0
0.082,5.520120591728618,4.255773610196971,40.40217264314654,102.59626596923347,36.680543135516345,37.38704921440604,0.0
0.084,3.2482350856058484,2.362432829289814,36.10490376585405,102.4568199404378,37.81914873749881,38.10316543674608,0.0
0.08600000000000001,1.704328145353057,1.1246934826344905,38.14472801068408,102.32825705425033,38.25610345457544,38.349805964786476,0.0
0.088,7.202645140886439,5.1963984027462375,37.30910780488011,102.20972792977402,35.45658363230388,36.878855670442874,0.0
0.09,11.073121156919415,8.15839902479122,38.37508670095037,102.10044947651468,31.406678483844637,34.616806755456736,1.1926107543537366e-152
0.092,8.46878132605826,6.325744463732762,35.05501436349777,101.99969972070981,34.32153211642542,36.13494520577201,2.2536734076062588e-296
0.094,9.652442032317984,7.121910805293133,36.78022655747583,101.90681303543937,33.09378828435059,35.5227220662801,5.423388227194204e-224
0.096,6.489840606580783,4.899742842612165,35.278191232768194,101.82117574300523,36.014702739652265,37.05005768975971,0.0
0.098,8.313310701079729,6.455670444345898,28.723063979050323,101.74222206052535,34.4708186876547,36.03999539388551,1.187807911469315e-306
0.1,6.811617671801443,5.065100197734181,31.078361318349753,101.66943036195633,35.76996368471307,36.95587084222206,0.0
0.10200000000000001,7.145228449091371,5.415048135210487,28.423729637500696,101.60231973184844,35.50369674432416,36.74622519733066,0.0
0.10400000000000001,7.671184482188271,5.688283943529375,29.15498204769402,101.54044678806477,35.05799556800703,36.57279274410902,0.0
0.106,7.498672440998466,5.5913501816156455,27.100739278309085,101.48340275247307,35.2076807437949,36.635298031726656,0.0
0.108,12.565350781412235,9.207482680971319,20.81634852848327,101.43081075025695,29.38166426633519,33.5742403641239,1.3064058062531758e-96
0.11,12.485362114794096,9.458191899442001,19.174956172439526,101.382323320004,29.496844200790658,33.30633950926617,3.798057771773812e-99
0.112,11.470193989008783,9.115707649879488,19.10099897878105,101.3376201181203,30.893267202888968,33.67049841593589,6.890348062759913e-136
0.114,9.604240732724849,7.586428141413169,19.77445850676333,101.29640580240529,33.146936709812984,35.131963534736165,1.0138481739234004e-226
0.116,4.414471024523983,3.3857204909669614,24.409658190324386,101.25840808080414,37.30840668410541,37.76702467978325,0.0
0.11800000000000001,2.294426136676247,1.8024882189266043,27.89824739748263,101.22337591244639,38.12126311275367,38.236433035471705,0.0
0.12,3.7383608033942886,2.6585205110695043,30.74537797016794,101.19107784908542,37.62344933573734,38.0182103374215,0.0
0.122,1.683026747845021,1.2110196936796607,28.32379951476811,101.16130050598132,38.26022664537192,38.33828419673974,0.0
0.124,4.194332118858664,3.1331458159596317,26.647404372041418,101.13384715212449,37.41672308238445,37.86112017548254,0.0
0.126,5.8679641797328905,4.456180795267578,22.283454326567067,101.10853641048601,36.45408584473462,37.287259370704476,0.0
0.128,8.972873504212025,6.631417008925687,19.481939074864453,101.08520105970771,33.81838085049432,35.90848317695585,3.2027316983152824e-264
0.13,10.163454060425327,7.624759654494814,16.374968649397363,101.063686929315,32.51383636847297,35.09861319979032,2.722135900157018e-196
0.132,7.13788234449342,5.289470317810787,18.79555530667408,101.04385188115344,35.50969729998643,36.82306802839414,0.0
0.134,7.159158793480857,5.426406039209744,20.27962508557089,101.02556487031964,35.49230096194532,36.73918614227914,0.0
0.136,6.056060889327101,4.568395525054546,25.613362337368812,101.00870507938232,36.325858757436286,37.22937743640937,0.0
0.138,11.838046813102597,9.040609173792646,22.90074429083755,100.99316112017358,30.40122308750998,33.74854390106484,1.407460057386654e-121
0.14,10.42225601854081,7.820195129215513,24.079966036152495,100.97883029787685,32.208607118594216,34.92595366767078,3.941434001862854e-183
0.14200000000000002,9.24852131973742,7.027208446322611,25.16149339359962,100.96561793254943,33.53088324669676,35.599350966975514,1.8784625420811336e-247
0.14400000000000002,6.521442745958158,5.19549509095064,24.183497082719015,100.95343673359723,35.99119188178453,36.87939226195275,0.0
0.146,9.851091795626958,7.488006220777358,19.771932379935716,100.94220622306892,32.871921381746716,35.21682354413577,5.8884727839888e-213
0.148,12.165340878709554,9.200236724919629,21.407058788291245,100.93185220395952,29.950110168523096,33.581875534183645,8.308719375570958e-110
0.15,11.437581944345835,8.653810609739233,20.690910902230275,100.92230627001047,30.93612675131414,34.140242404511426,3.2614600099231987e-137
0.152,11.251087602342968,8.737389201763627,17.550752762275625,100.91350535376749,31.178840255112252,34.05706253623634,5.74870429443721e-145
0.154,10.247170751866708,7.966098093788835,12.281563220880175,100.9053913099108,32.41594932057132,34.79419650514549,5.709668624262899e-192
0.156,8.634590625475115,6.640379480658428,12.150752679394035,100.89791053110426,34.15925710913056,35.90168168201367,1.3551928998947562e-285
0.158,15.163730173712723,11.487980955264893,3.584479495544954,100.89101359382606,25.220990848136353,30.8698388431168,2.2988454714428758e-38
0.16,13.399704012111656,9.913716335425399,5.080927436936085,100.88465493184052,28.134939394735948,32.8010333215566,4.743430903652903e-73
0.162,13.486160973520857,10.243812346057782,3.723064267986326,100.87879253515405,28.000994818059443,32.4198917945417,6.745163901916669e-71
0.164,10.19515608650011,7.743399848204475,9.453463781884727,100.87338767246632,32.47686362346602,34.99432198714035,1.1986629163591597e-194
0.166,13.280875840255787,10.250381663743802,11.210284905976264,100.86840463528283,28.317570565770115,32.41217877162863,4.2846891549566255e-76
0.168,9.365993531236274,7.490908076722282,14.898499182009612,100.86381050199827,33.40570201028934,35.21433744252596,1.7197816510991524e-240
0.17,9.67844494034963,7.408125052640346,17.88213708098532,100.85957492039229,33.065005294010625,35.284880766132915,1.5773911371047648e-222
0.17200000000000001,9.490642471807723,7.1275360221845485,20.252134130337282,100.85566990710042,33.27113431686634,35.51813804627888,3.1543019820274675e-233
0.17400000000000002,10.021189263653453,7.609506711328901,21.72355425276295,100.85206966273535,32.678323375949034,35.111904215442514,8.91413560488724e-204
0.176,3.6283542201575125,2.8873668186374792,17.029313358719637,100.84875040143724,37.669763795736166,37.9456823875093,0.0
0.178,4.000957752950107,3.2018177533032066,10.911381223535136,100.84569019372694,37.507297786061706,37.836258699091914,0.0
0.18,6.504249949048188,5.075547508059135,10.359924198486233,100.84286882162355,36.00399689496956,36.94981502798627,0.0
0.182,5.9171232148378365,4.737934630424629,12.272946749884236,100.84026764506977,36.420964705257745,37.139194745105414,0.0
0.184,4.273323251103525,3.509868543448805,10.620283221363945,100.83786947878191,37.37849414260915,37.71810028546285,0.0
0.186,3.624788067820125,2.7283617568852376,9.975711820478908,100.83565847871121,37.67124204497473,37.996710387211216,0.0
0.188,2.241912845393393,1.6548260526416063,10.443248597467825,100.83362003736652,38.13487603383521,38.2656055172545,0.0
0.19,8.838911881551207,6.775145564966585,4.9366992324656245,100.83174068730642,33.95494363744413,35.79829995902732,1.3915869178694238e-272
0.192,5.707730224176934,4.175712321751384,8.164601763903985,100.83000801216342,36.560123777462124,37.4256304803487,0.0
0.194,3.9214831379761503,2.987254484767332,7.750625052297687,100.82841056461234,37.54328301818648,37.91214823515128,0.0
0.196,6.907471549512108,5.107227781593727,3.4584347815044563,100.8269377907408,35.69476518653925,36.93137511215695,0.0
0.198,7.382870269839681,5.482054129475085,3.7520869195092756,100.82557996032239,35.30624509915749,36.704484899769,0.0
0.2,8.328642805968975,6.141192274630784,0.9754082433528982,100.82432810253158,34.456219868907915,36.2664923753992,1.2459421041057276e-305
0.202,11.650246488624227,8.602870891251857,5.332423765008787,100.82317394667592,30.654403020029278,34.1905451786664,9.713329875940732e-129
0.20400000000000001,7.885561711356898,5.857488307777718,2.0197278478629648,100.82210986755372,34.86722672213532,36.46110825427188,0.0
0.20600000000000002,7.858287924617062,5.710600017824461,2.895692131066642,100.82112883507642,34.891789782560146,36.558250483631966,0.0
0.20800000000000002,6.577193050357935,4.940940359512015,2.412763172655754,100.82022436782256,35.94943672327232,37.02688436775185,0.0
0.21,9.131273322838357,6.719106611855885,9.798624628342681,100.81939049021685,33.654240684608276,35.841541289000574,1.6391122044292808e-254
0.212,10.56937685680796,7.822913639727151,11.682609820480192,100.81862169305107,32.031637372953284,34.92352106396658,6.510066373851959e-176
0.214,10.81918075511967,8.180785029476786,13.171879682646614,100.81791289708622,31.72540532381511,34.59588065514154,4.2681174539769335e-164
0.216,7.8930602775011645,5.972358516720614,10.71873550869907,100.8172594194953,34.86045847081663,36.38341957284449,0.0
0.218,16.119322254019522,12.000268351870313,21.032792846430272,100.81665694292516,23.477550136450766,30.17920231531958,2.4685893497542262e-26
0.22,8.473407805299043,6.026843800448022,13.537801642593731,100.8161014869729,34.31704710688581,36.3460420267463,4.5315554830290716e-296
0.222,9.518076849026034,7.480640533375007,15.751455296676001,100.81558938188829,33.24127643362732,35.22312959856777,1.2029842782569358e-231
0.224,12.1776003302791,9.41984904218087,19.910923905959713,100.81511724432886,29.932968458082247,33.347780727888036,2.2039451403215025e-109
0.226,8.597656103788356,6.51181359805495,17.758675583412508,100.81468195500693,34.19567792853387,35.99836774069294,5.593148089012687e-288
0.228,5.034290479559316,3.910843892721775,13.99538695884114,100.81428063808141,36.97365706794713,37.54804553282644,0.0
0.23,5.051344123062791,3.62344080540058,9.748860613439485,100.8139106421578,36.96382554432094,37.6718001366753,0.0
0.232,3.1628040416898506,2.294439014204306,13.033694246324048,100.81356952277109,37.850449074846594,38.12125973587837,0.0
0.234,3.8616882536962462,2.7956572322812603,9.837406821771994,100.813255026236,37.56988133491264,37.97546664245492,0.0
0.23600000000000002,8.647240670221196,6.479333196946801,11.059735841137423,100.81296507475732,34.1467469511999,36.02249453362853,8.838904439824056e-285
0.23800000000000002,16.47428603849532,12.442650547367856,18.63725834322347,100.81269775270249,22.798563916705223,29.558037366858926,8.425852400749045e-23
0.24,11.95173468467025,9.391038471347272,13.760904931050982,100.81245129394561,30.245950216119883,33.37880790030532,2.180180314916789e-117
0.242,10.166277928242064,7.812327507200988,10.623884739387384,100.81222407019901,32.51054772419949,34.932989069662014,3.8167006447560664e-196
0.244,7.508446411921729,5.742084057281826,4.684743442973744,100.81201458025566,35.19929129836967,36.53763697752928,0.0
0.246,1.3555809586691387,0.7420018864325951,8.981543716983797,100.81182144007106,38.31708259692582,38.390626340574805,0.0
0.248,2.9805981491528355,2.3177978389940215,6.373529348238967,100.8116433736192,37.91441836354344,38.11510314773305,0.0
0.25,2.9322183869092187,2.1485225116011084,5.30960593362399,100.81147920446229,37.930765976307555,38.15830668614441,0.0
0.252,6.882398947933986,5.170781418926306,1.1729039656835776,100.8113278479782,35.714536624876935,36.89403662730208,0.0
0.254,6.602701172681772,4.853136982632571,2.8721103340400136,100.81118830419483,35.930213247447426,37.07603908506295,0.0
0.256,4.28113234649736,3.076291452386094,2.7893377421976964,100.81105965118337,37.37467605256116,37.881295350330376,0.0
0.258,5.958367783943115,4.532669975324659,10.961835712877576,100.8109410389675,36.39296253647432,37.247961459832595,0.0
0.26,3.4302059315072677,2.502390516573313,9.670897372273831,100.81083168390775,37.749696403759366,38.06425692862256,0.0
0.262,3.244831806352107,2.464812562759374,10.013712060878454,100.81073086352426,37.820411593523716,38.07492355596474,0.0
0.264,4.150072435988513,3.198280547591365,11.53607807272716,100.81063791172349,37.43783127891767,37.837552452863214,0.0
0.266,3.8726938698793156,3.058702290850689,11.580305300544449,100.81055221439752,37.565016452329154,37.88746214120833,0.0
0.268,6.2532800909376265,4.5975126521361895,12.723840928611507,100.81047320536685,36.187062254851476,37.21412305692887,0.0
0.27,3.6054997570037397,2.67384155493816,9.109530604264728,100.81040036263977,37.67921227523546,38.0135416459745,0.0
0.272,2.3529710081025836,1.7956671523195697,6.001641173457153,100.81033320496373,38.10571503895238,38.23783552215423,0.0
0.274,2.9423416195440995,1.9373534437349362,8.010849678219907,100.8102712886457,37.927367453905475,38.20761123437361,0.0
0.276,4.685755530547548,3.48418428998471,6.631286149402581,100.81021420462105,37.16730055006947,37.72836653941989,0.0
0.278,4.208567693185808,3.332112096607824,11.486365511350359,100.81016157575074,37.40988627742463,37.78760597133199,0.0
0.28,2.2717873227249448,1.8330989670949676,9.05539027475913,100.81011305432978,38.12717038283802,38.23007364627521,0.0
0.28200000000000003,3.426695882970135,2.4959862923254006,8.45952954259507,100.81006831979002,37.75107188423662,38.06608619949574,0.0
0.28400000000000003,9.723373494766209,7.170847108747802,16.620520801211008,100.8100270765822,33.01508941032108,35.482722117760986,5.168828520757334e-220
0.28600000000000003,11.964823710372862,8.769601589119018,18.8124166328013,100.80998905222341,30.227976207407266,34.02478936497306,6.515343480918052e-117
0.28800000000000003,10.910916774785274,8.150787984643355,19.835214392136095,100.80995399549677,31.611129431464647,34.62390833169359,6.775687254085387e-160
0.29,13.77075121112075,10.302732188177409,22.567785920812785,100.8099216747918,27.553723062786062,32.35053571942059,3.6044140724954956e-64
0.292,8.558281979824736,6.555215860528025,19.345089648827884,100.80989187657414,34.23433172068049,35.96593943500149,1.5673840802587173e-290
0.294,8.957626551415755,6.935030414287506,21.296280472258392,100.80986440397491,33.834027987737564,35.6729500477949,3.6365388387482065e-265
0.296,7.974191213580824,6.067018524026779,21.233895849703938,100.80983907548992,34.78681651310595,36.31826398183381,0.0
0.298,10.030690197834595,7.419413117553041,24.39853048414122,100.80981572378057,32.66741125148014,35.27530795231937,2.8539293621376484e-203
0.3,5.98136183099509,4.503475169239296,20.39924294985262,100.80979419456833,36.37726663515998,37.26303986664885,0.0
0.302,8.910524206448361,6.661423403877443,17.68539824175963,100.80977434561537,33.88219765600602,35.88567556989359,4.271492522495503e-268
0.304,7.824941270417244,5.804615638291393,16.134804098151918,100.80975604578495,34.92170612777563,36.49635926922787,0.0
0.306,8.585415326608581,6.757327846891905,16.666810815749663,100.80973917417495,34.207713855872875,35.81208765834062,9.022007947225605e-289
0.308,6.225033074755045,4.805690859200318,15.085242985777768,100.8097236193191,36.20721487443964,37.10223364674511,0.0
0.31,6.940164615698146,5.390414204884423,15.760313594699706,100.80970927845061,35.66887628090576,36.761441329413906,0.0
0.312,10.543622073688725,7.72621218538595,14.535914329820228,100.80969605682313,32.062798509931774,35.00953091802352,3.663149507806789e-177
0.314,10.759879284860634,8.04243226028271,11.587121494723961,100.8096838670849,31.798757550213523,34.72428954106026,7.500614634541131e-167
0.316,8.966997013637439,6.601590085947926,13.198332507066429,100.80967262870156,33.82441474871522,35.9310521392935,1.3853968897029288e-264
0.318,4.982143672711954,3.9712261544287824,12.839125446951616,100.80966226742406,37.00351356626785,37.52084448996398,0.0
0.32,6.4328903042686605,5.069597680287316,12.760288632545945,100.80965271479822,36.056782885673016,36.95326539405589,0.0
0.322,3.476982835935491,2.493312472984668,13.928301143742322,100.80964390771234,37.731231493929734,38.06684854868796,0.0
0.324,5.0931360420939775,3.7890734058425215,11.341805138633669,100.80963578798037,36.93959157216745,37.601632564132615,0.0
0.326,6.514160571223387,4.9857870993738,11.013543516061251,100.80962830195737,35.99661970208197,37.001437642622726,0.0
0.328,6.808675293792388,5.217660020428695,11.242960008587415,100.80962140018521,35.772255358951874,36.86619873507213,0.0
0.33,10.143029690143527,7.361265264281989,15.175036051478616,100.80961503706567,32.537594908770885,35.32446384502853,2.3508090275615127e-197
0.332,10.7749800001995,8.037936129981796,14.906778048053766,100.80960917055933,31.78011763167047,34.72842564585555,3.798657086638714e-166
0.334,10.640970940539946,8.221351783803595,15.365090468419105,100.8096037619077,31.944610654968052,34.557812816873025,1.8062101530766738e-172
0.336,12.333141680167252,9.435085033153438,18.414695837888733,100.80959877537731,29.713948206109187,33.33133385408796,4.093104510136237e-104
0.338,16.87511935655042,12.65484141571678,23.857608074398755,100.80959417802343,22.010375430820638,29.25190529304347,2.4927743986492125e-19
0.34,12.247397568687125,9.300880530983644,21.80678727526977,100.8095899394726,29.835038053169573,33.47528437498935,5.393397167133129e-107
0.342,12.88058717568707,10.018190421631413,20.6901871921046,100.8095860317218,28.920364010584414,32.68176547573732,4.248393898631136e-87
0.34400000000000003,13.787596129377174,10.490807457194311,24.499316129549545,100.8095824289536,27.52694184930943,32.12645940883994,8.673262386642178e-64
0.34600000000000003,11.559435763162229,8.777603665808085,23.52788584162552,100.80957910736544,30.775348990569636,34.01675368407129,2.609507827156892e-132
0.34800000000000003,12.049659840982663,9.431538641469071,22.061233719512888,100.80957604501246,30.11099092899017,33.33516448472483,7.25902591413039e-114
0.35000000000000003,5.958313483643866,4.636082205021482,13.11414256296788,100.8095732216625,36.39299953060324,37.19376726564562,0.0
0.352,3.80650933701203,3.0694620003084028,15.244012577904277,100.80957061866248,37.59406361811511,37.88369396862236,0.0
0.354,7.546096394842383,5.652860785605837,16.298868671236843,100.80956821881502,35.16687219734228,36.59575917245845,0.0
0.356,5.9123762754776985,4.538734581472751,14.560671327808134,100.809566006265,36.42417504667523,37.24481700877696,0.0
0.358,8.958323967944233,6.686579540130741,12.608409282184049,100.80956396639466,33.833312850050476,35.86647511077937,4.0174003945038084e-265
0.36,11.40606188926225,8.114011434472404,4.678053056765599,100.80956208572714,30.977433291824575,34.65812942212235,1.6756206808326594e-138
0.362,9.708107260842773,7.198779988473577,7.715457905166155,100.80956035183735,33.03207640688533,35.45976703763482,7.254247429083653e-221
0.364,5.057713237658673,4.121539824019122,7.829604033170314,100.80955875326995,36.96014517871664,37.45132020229482,0.0
0.366,3.2214759048223436,2.7513846274258564,9.669291916960912,100.80955727946365,37.82904254918394,37.98950081824198,0.0
0.368,5.282277497641868,4.063603925891034,5.836790944711585,100.80955592068136,36.827414773318544,37.47842320673587,0.0
0.37,3.820867865840254,2.8279122062810726,7.345704190648826,100.80955466794599,37.58780447242728,37.96510090201715,0.0
0.372,8.389849054056791,6.150555622716588,5.812319721345424,100.80955351298104,34.39767182255532,36.25991218671587,1.4285976655478534e-301
0.374,5.449450694728117,3.9557334512272604,4.19847835585718,100.80955244815598,36.724858863931075,37.52786341838371,0.0
0.376,7.301632347142642,5.638272569309236,5.144808086743465,100.80955146643578,35.37447243521169,36.60517561534203,0.0
0.378,10.266390830492186,7.580259300755087,6.408208460709941,100.80955056133446,32.393361535125024,35.13731498890162,5.4969036399458765e-191
0.38,4.571604057892728,3.6816362200169968,3.112853856121231,100.8095497268723,37.227701249643324,37.647504053404205,0.0
0.382,5.675062048018115,4.116350645268165,1.6611205560480118,100.8095489575362,36.58138189433106,37.453763404239375,0.0
0.384,5.873598492264083,4.231847098066373,4.137501777610707,100.80954824824335,36.45030373667187,37.3986561245356,0.0
0.386,7.300419395979891,5.1482033865991275,7.443148602476395,100.80954759430766,35.375485393283725,36.90735440683027,0.0
0.388,9.227695757940605,6.504120040080509,8.83930256011096,100.80954699140874,33.552909589178434,36.00409352090297,1.0665488874672804e-248
0.39,5.407198924297221,3.996369622809829,7.40334079063277,100.8095464355634,36.75108111496578,37.509394886770686,0.0
0.392,5.401782641163158,4.0467743308992405,8.953290162987773,100.80954592309932,36.754427789501634,37.48622431426571,0.0
0.394,3.1265088664436176,2.341236584123277,7.410527723973209,100.80954545063078,37.863494395879414,38.10886280609405,0.0
0.396,4.468366807374393,3.4567621709232546,10.052751451915714,100.8095450150363,37.281043367547646,37.73924418172744,0.0
0.398,3.446657160793954,2.761300330363006,8.428881331224112,100.80954461343805,37.74323089788774,37.986377066228926,0.0
0.4,1.603645380855594,1.2857823856461525,5.909491884313038,100.80954424318276,38.27513530947384,38.327617573112086,0.0
0.402,7.540419767717428,5.324651662896876,3.3376166244145127,100.80954390182423,35.17177055466639,36.80172203896192,0.0
0.404,10.527751973531077,8.063258517120712,8.222268167740124,100.80954358710723,32.08196173667516,34.705100662314734,6.177973344668276e-178
0.406,13.907994677360445,10.867609833951029,12.916619094356752,100.80954329695248,27.334520484595757,31.665198798561192,4.0767190064458845e-61
0.40800000000000003,13.099601594057386,9.92564388581417,13.569800945558342,100.80954302944305,28.59291972151962,32.787480551099,6.224107378982896e-81
0.41000000000000003,14.243933560988303,10.940993608084005,15.581545389800914,100.8095427828115,26.788268036956786,31.57344988582315,3.835314839744615e-54
0.41200000000000003,6.498732915475683,4.932530806772616,10.32108720046522,100.80954255542846,36.00809874712793,37.03163045665467,0.0
0.41400000000000003,7.696934134149382,5.900417141407163,12.180654139932573,100.80954234579168,35.035360280254125,36.432251538069586,0.0
0.41600000000000004,8.571120773396913,6.2002305250554866,13.589607158695124,100.80954215251609,34.22174738777839,36.22483472629248,1.0682382649887982e-289
0.418,4.654401716637712,3.8527815547518514,9.972364937832817,100.80954197432482,37.18403919908479,37.57380827943418,0.0
0.42,9.845966426548896,7.415616496207135,15.702159204027923,100.80954181004057,32.87770301494536,35.27852929802255,3.086823651694962e-213
0.422,5.914091035157492,4.382136574382609,11.784871669038083,100.80954165857798,36.423015657274874,37.32466368612967,0.0
0.424,5.284425702949429,3.8311040917276356,6.283159873034596,100.80954151893637,36.826117195952904,37.58332791985951,0.0
0.426,2.580952471745576,1.8107833166082576,7.638109831733129,100.80954139019317,38.04143536687809,38.23472030592808,0.0
0.428,3.86026291810971,2.7677595629162104,2.759812519046825,100.8095412714978,37.57051037201667,37.984336163380505,0.0
0.43,9.600219278464039,6.781356147446316,4.04554396643245,100.8095411620661,33.15135879408014,35.79348553893901,5.990525359877726e-227
0.432,10.260934499850698,7.786981444393298,6.5283267934042835,100.80954106117504,32.39977825752908,34.95560577621071,2.89230076021589e-191
0.434,8.850615538746311,7.038344007128554,7.135129152094338,100.80954096815806,33.94309503621403,35.59039390425647,7.57665169756253e-272
0.436,7.008464523603541,5.178748100941872,8.623000171775875,100.80954088240067,35.61439583759852,36.889323513105275,0.0
0.438,4.652797956820777,3.484465497067195,6.432927151345399,100.80954080333625,37.18489236437432,37.72825454651175,0.0
0.44,8.004939098500689,5.990038005630323,10.276390579439726,100.80954073044245,34.758709437070124,36.37132848633425,0.0
0.442,13.401570310542905,9.956442394230866,17.112864247367877,100.80954066323771,28.132057497098945,32.75240952454702,5.2858365488011845e-73
0.444,16.55073158615439,12.394841691120266,21.734205582149386,100.80954060127797,22.65002549735463,29.626278099594998,4.248949641689505e-22
0.446,13.274656671598768,10.400080794857875,20.659074140848908,100.80954054415395,28.327082395486023,32.2350640274285,2.9501777238681285e-76
0.448,12.013387113038469,9.523878392066768,20.434011486135592,100.80954049148816,30.16111276558992,33.234951277516814,3.6766574179567723e-115
0.45,11.829938681854687,9.163674883905033,21.359236600883833,100.80954044293274,30.41223918239473,33.6203090602653,7.005612220269314e-122
0.452,11.376404176688924,8.86424945358471,21.431375686654125,100.80954039816683,31.01619347822623,33.92927240255385,1.0074649613904654e-139
0.454,7.327978940647636,5.683179075225632,17.670945920651178,100.80954035689471,35.35242827539691,36.57611131793803,0.0
0.456,7.267387530295872,5.554528321835378,19.39569710846302,100.8095403188437,35.403006066910606,36.65875981633084,0.0
