time_tag,short_flux,long_flux
2026-03-03 23:01:00+00:00,3.008767013312763e-09,7.08067602772644e-07
2026-03-03 23:02:00+00:00,2.7684046166598364e-09,7.051658599266375e-07
2026-03-03 23:03:00+00:00,2.66093902467901e-09,7.037837690404558e-07
2026-03-03 23:04:00+00:00,3.2097651203599753e-09,7.056357844703598e-07
2026-03-03 23:05:00+00:00,3.987832730700802e-09,7.057890343276085e-07
2026-03-03 23:06:00+00:00,5.228759203390609e-09,7.089884093147703e-07
2026-03-03 23:07:00+00:00,1.6010409664701797e-09,7.048668635434296e-07
2026-03-03 23:08:00+00:00,2.752296168750945e-09,7.020991574790969e-07
2026-03-03 23:09:00+00:00,6.079048819884747e-09,7.083537525431893e-07
2026-03-03 23:10:00+00:00,4.095329853015528e-09,7.06553350937611e-07
2026-03-03 23:11:00+00:00,3.7076930414770004e-09,7.026760613371152e-07
2026-03-03 23:12:00+00:00,3.325997255387847e-09,7.02491149695561e-07
2026-03-03 23:13:00+00:00,4.9441566396524195e-09,7.034392410787405e-07
2026-03-03 23:14:00+00:00,1.525181869688197e-09,6.953561069167336e-07
2026-03-03 23:15:00+00:00,2.904315898888399e-09,6.960642622289015e-07
2026-03-03 23:16:00+00:00,3.213175503447019e-09,6.994970362939057e-07
2026-03-03 23:17:00+00:00,3.3809737232104453e-09,6.98220731010224e-07
2026-03-03 23:18:00+00:00,3.400582038182165e-09,6.996050956331601e-07
2026-03-03 23:19:00+00:00,9.999999717180685e-10,6.968444381527661e-07
2026-03-03 23:20:00+00:00,2.4671265030917766e-09,6.977315933909267e-07
2026-03-03 23:21:00+00:00,9.999999717180685e-10,6.909148737577198e-07
2026-03-03 23:22:00+00:00,3.099728251854117e-09,6.992301564423542e-07
2026-03-03 23:23:00+00:00,4.213783100226465e-09,7.069928642522427e-07
2026-03-03 23:24:00+00:00,2.614897187669385e-09,6.933305485290475e-07
2026-03-03 23:25:00+00:00,2.4642183849010735e-09,6.887320296300459e-07
2026-03-03 23:26:00+00:00,1.2475286359503457e-09,6.890057306918607e-07
2026-03-03 23:27:00+00:00,3.8978362759678475e-09,6.93495735504257e-07
2026-03-03 23:28:00+00:00,3.1470173134096058e-09,6.89476848947379e-07
2026-03-03 23:29:00+00:00,3.2798954663348923e-09,6.907641818543198e-07
2026-03-03 23:30:00+00:00,3.284149396876046e-09,6.891030466249504e-07
2026-03-03 23:31:00+00:00,2.1831256802329335e-09,6.934195653229835e-07
2026-03-03 23:32:00+00:00,3.8360612464316546e-09,6.973791641939897e-07
2026-03-03 23:33:00+00:00,4.0818992630420325e-09,7.027751962596085e-07
2026-03-03 23:34:00+00:00,2.976112911667883e-09,7.035201292637794e-07
2026-03-03 23:35:00+00:00,3.479799559613639e-09,7.018523433544033e-07
2026-03-03 23:36:00+00:00,4.063520187003178e-09,7.03299747328856e-07
2026-03-03 23:37:00+00:00,3.165045558972679e-09,7.001807489359635e-07
2026-03-03 23:38:00+00:00,4.438170275733455e-09,6.985966365391505e-07
2026-03-03 23:39:00+00:00,3.2221183499103745e-09,6.959461416045087e-07
2026-03-03 23:40:00+00:00,3.3060474358137526e-09,6.956608444852463e-07
2026-03-03 23:41:00+00:00,4.42328751404375e-09,6.949088060537179e-07
2026-03-03 23:42:00+00:00,3.148479921222247e-09,6.912632670719177e-07
2026-03-03 23:43:00+00:00,5.006485892522505e-09,6.891731914038246e-07
2026-03-03 23:44:00+00:00,3.4432316997623502e-09,6.864249257887423e-07
2026-03-03 23:45:00+00:00,4.6524220032040375e-09,6.871021582810499e-07
2026-03-03 23:46:00+00:00,3.237337731221146e-09,6.854381240373186e-07
2026-03-03 23:47:00+00:00,1.070133093250547e-09,6.899940103721747e-07
2026-03-03 23:48:00+00:00,4.797783503818209e-09,6.960156611057755e-07
2026-03-03 23:49:00+00:00,3.042005536357806e-09,6.977701332289143e-07
2026-03-03 23:50:00+00:00,4.243543294535357e-09,7.02798274687666e-07
2026-03-03 23:51:00+00:00,4.9893422726654535e-09,7.062831741677655e-07
2026-03-03 23:52:00+00:00,4.019153454493107e-09,7.067501428537071e-07
2026-03-03 23:53:00+00:00,3.253109337464366e-09,7.087832614161016e-07
2026-03-03 23:54:00+00:00,4.35495772777017e-09,7.122187639652111e-07
2026-03-03 23:55:00+00:00,3.747836263556792e-09,7.173773042268294e-07
2026-03-03 23:56:00+00:00,4.641941941940786e-09,7.186609423115442e-07
2026-03-03 23:57:00+00:00,4.0891201535941946e-09,7.157414643188531e-07
2026-03-03 23:58:00+00:00,3.6985945417455923e-09,7.151668341975892e-07
2026-03-03 23:59:00+00:00,4.288914556838108e-09,7.1763025744076e-07
2026-03-04 00:00:00+00:00,4.338703174511238e-09,7.173723020059697e-07
2026-03-04 00:01:00+00:00,2.1409398698324367e-09,7.167994908741093e-07
2026-03-04 00:02:00+00:00,2.4110498042517747e-09,7.126362220333249e-07
2026-03-04 00:03:00+00:00,3.0466629219461083e-09,7.125150887077325e-07
2026-03-04 00:04:00+00:00,4.248059681799532e-09,7.134991619750508e-07
2026-03-04 00:05:00+00:00,3.466809062047105e-09,7.116315146049601e-07
2026-03-04 00:06:00+00:00,4.246156315446115e-09,7.127143248908396e-07
2026-03-04 00:07:00+00:00,3.2862921273135726e-09,7.140865818655584e-07
2026-03-04 00:08:00+00:00,3.4721523434200208e-09,7.12547546299902e-07
2026-03-04 00:09:00+00:00,2.91376078820349e-09,7.125274237296253e-07
2026-03-04 00:10:00+00:00,3.1620051021974405e-09,7.118850362530793e-07
2026-03-04 00:11:00+00:00,2.7773336963576867e-09,7.093775593602913e-07
2026-03-04 00:12:00+00:00,2.280352351391457e-09,7.088829647727835e-07
2026-03-04 00:13:00+00:00,3.7067864333550915e-09,7.099990853021154e-07
2026-03-04 00:14:00+00:00,4.2159014057574495e-09,7.10418646576727e-07
2026-03-04 00:15:00+00:00,3.005630855312802e-09,7.081065405145637e-07
2026-03-04 00:16:00+00:00,2.381087549352401e-09,7.066267926347791e-07
2026-03-04 00:17:00+00:00,1.6050940576661787e-09,7.061741484903905e-07
2026-03-04 00:18:00+00:00,3.0428717323616183e-09,7.023886041679361e-07
2026-03-04 00:19:00+00:00,4.640149597889831e-09,7.036280749161961e-07
2026-03-04 00:20:00+00:00,3.3046338998588e-09,7.027887249932974e-07
2026-03-04 00:21:00+00:00,3.1126645705370493e-09,6.990629231040657e-07
2026-03-04 00:22:00+00:00,2.3477182420350573e-09,7.013190383986512e-07
2026-03-04 00:23:00+00:00,3.300658191207617e-09,7.031160862425168e-07
2026-03-04 00:24:00+00:00,2.696652678935152e-09,7.119517704268219e-07
2026-03-04 00:25:00+00:00,3.0366478220855697e-09,7.180028660513926e-07
2026-03-04 00:26:00+00:00,1.357072676455573e-09,7.247821258715703e-07
2026-03-04 00:27:00+00:00,2.8850557498572016e-09,7.29195221538248e-07
2026-03-04 00:28:00+00:00,4.093064998045293e-09,7.297774686776393e-07
2026-03-04 00:29:00+00:00,1.8958989933537396e-09,7.314939125535602e-07
2026-03-04 00:30:00+00:00,2.2776707186977774e-09,7.305983444894082e-07
2026-03-04 00:31:00+00:00,3.5440688161969547e-09,7.298811510736414e-07
2026-03-04 00:32:00+00:00,2.239381347024505e-09,7.309444640668517e-07
2026-03-04 00:33:00+00:00,3.4270353221899086e-09,7.320643931052473e-07
2026-03-04 00:34:00+00:00,4.425492861059865e-09,7.37320362986793e-07
2026-03-04 00:35:00+00:00,4.6908903428288795e-09,7.435814382006356e-07
2026-03-04 00:36:00+00:00,4.623890159649591e-09,7.52131541048584e-07
2026-03-04 00:37:00+00:00,7.791742362428522e-09,7.615468575750128e-07
2026-03-04 00:38:00+00:00,6.2450018489812464e-09,7.690665597692714e-07
2026-03-04 00:39:00+00:00,6.215162162703791e-09,7.738068461549119e-07
2026-03-04 00:40:00+00:00,7.1753394337292775e-09,7.835347446416563e-07
2026-03-04 00:41:00+00:00,8.15581469026938e-09,7.899741376604652e-07
2026-03-04 00:42:00+00:00,7.264548518293168e-09,7.956857643875992e-07
2026-03-04 00:43:00+00:00,7.414905134339733e-09,8.023421287361998e-07
2026-03-04 00:44:00+00:00,7.569429527620741e-09,8.092060852504801e-07
2026-03-04 00:45:00+00:00,6.045118627895363e-09,8.139753049363208e-07
2026-03-04 00:46:00+00:00,6.209860625716601e-09,8.219751066462777e-07
2026-03-04 00:47:00+00:00,6.7608398879315246e-09,8.299917908516363e-07
2026-03-04 00:48:00+00:00,7.562388049109359e-09,8.350010602953262e-07
2026-03-04 00:49:00+00:00,7.255114731208323e-09,8.394686688006914e-07
2026-03-04 00:50:00+00:00,7.471896878996631e-09,8.446572223874682e-07
2026-03-04 00:51:00+00:00,7.88797738238145e-09,8.543705121155654e-07
2026-03-04 00:52:00+00:00,6.7845671303246036e-09,8.604336585449346e-07
2026-03-04 00:53:00+00:00,7.44844186328919e-09,8.689112291904166e-07
2026-03-04 00:54:00+00:00,7.325602346952564e-09,8.791478194325464e-07
2026-03-04 00:55:00+00:00,9.229079722672395e-09,8.854134421198978e-07
2026-03-04 00:56:00+00:00,8.910302717879404e-09,8.930625199354836e-07
2026-03-04 00:57:00+00:00,8.468935774885722e-09,9.002932301882538e-07
2026-03-04 00:58:00+00:00,7.759245690408534e-09,9.060210004463443e-07
2026-03-04 00:59:00+00:00,9.387263411042568e-09,9.126376312451612e-07
2026-03-04 01:00:00+00:00,8.938990880835718e-09,9.186304055219807e-07
2026-03-04 01:01:00+00:00,9.576799797628155e-09,9.191888921122882e-07
2026-03-04 01:02:00+00:00,8.928874528635333e-09,9.171587862510933e-07
2026-03-04 01:03:00+00:00,8.053094191495802e-09,9.19096237339545e-07
2026-03-04 01:04:00+00:00,1.1042751602019507e-08,9.176796424981148e-07
2026-03-04 01:05:00+00:00,9.082444130115164e-09,9.103024467549403e-07
2026-03-04 01:06:00+00:00,7.502217513888354e-09,9.066324082596111e-07
2026-03-04 01:07:00+00:00,9.371595943719058e-09,9.020178595164907e-07
2026-03-04 01:08:00+00:00,9.366447173420056e-09,8.98847076769016e-07
2026-03-04 01:09:00+00:00,8.387857519664976e-09,9.010227017824946e-07
2026-03-04 01:10:00+00:00,8.239728899184229e-09,9.032202683556534e-07
2026-03-04 01:11:00+00:00,1.0035712705303013e-08,9.100942293116532e-07
2026-03-04 01:12:00+00:00,1.0046171006194982e-08,9.094567303691292e-07
2026-03-04 01:13:00+00:00,9.723847504972127e-09,9.078549965124694e-07
2026-03-04 01:14:00+00:00,1.1730145743626963e-08,9.093004678106809e-07
2026-03-04 01:15:00+00:00,9.768212017036149e-09,9.068481858776067e-07
2026-03-04 01:16:00+00:00,1.1677736999615718e-08,8.986447141978715e-07
2026-03-04 01:17:00+00:00,1.0760443203139403e-08,8.915235980566649e-07
2026-03-04 01:18:00+00:00,1.047632025574785e-08,8.857576290211e-07
2026-03-04 01:19:00+00:00,7.061748075187779e-09,8.809321343505871e-07
2026-03-04 01:20:00+00:00,9.17039066905545e-09,8.743094213059521e-07
2026-03-04 01:21:00+00:00,9.550917390299674e-09,8.744025308260461e-07
2026-03-04 01:22:00+00:00,8.419725361363817e-09,8.758003104958334e-07
2026-03-04 01:23:00+00:00,9.46423650560746e-09,8.842009151521779e-07
2026-03-04 01:24:00+00:00,1.0217242163435003e-08,8.93428250492434e-07
2026-03-04 01:25:00+00:00,1.1915457953648456e-08,8.997538429866836e-07
2026-03-04 01:26:00+00:00,1.1527733434490983e-08,9.079909091269656e-07
2026-03-04 01:27:00+00:00,1.4570524342616409e-08,9.112416137213586e-07
2026-03-04 01:28:00+00:00,1.4423203076319169e-08,9.275953516407753e-07
2026-03-04 01:29:00+00:00,1.453029874198819e-08,9.431809075977071e-07
2026-03-04 01:30:00+00:00,1.6945747915997345e-08,9.677077059677686e-07
2026-03-04 01:31:00+00:00,2.229609918913411e-08,1.006488218990853e-06
2026-03-04 01:32:00+00:00,2.183159431012882e-08,1.0432464705445454e-06
2026-03-04 01:33:00+00:00,2.572472190820463e-08,1.0738033324741991e-06
2026-03-04 01:34:00+00:00,2.6387473539557504e-08,1.0920365411948296e-06
2026-03-04 01:35:00+00:00,2.7808727764977448e-08,1.1103570614068303e-06
2026-03-04 01:36:00+00:00,2.7077746267423208e-08,1.1163979252160061e-06
2026-03-04 01:37:00+00:00,2.9799110734529677e-08,1.1281849765509833e-06
2026-03-04 01:38:00+00:00,3.1302782588227274e-08,1.1413653737690765e-06
2026-03-04 01:39:00+00:00,3.032030448935075e-08,1.1530794381542364e-06
2026-03-04 01:40:00+00:00,2.7971459815034905e-08,1.16138528483134e-06
2026-03-04 01:41:00+00:00,3.0420181929002865e-08,1.1714689662767341e-06
2026-03-04 01:42:00+00:00,2.9237751775212928e-08,1.18257696613e-06
2026-03-04 01:43:00+00:00,3.1923224952379314e-08,1.1902400274266256e-06
2026-03-04 01:44:00+00:00,3.263938808117928e-08,1.2024747775285505e-06
2026-03-04 01:45:00+00:00,3.359784983558711e-08,1.2121042800572468e-06
2026-03-04 01:46:00+00:00,3.226059064331821e-08,1.2216262348374585e-06
2026-03-04 01:47:00+00:00,3.462456632519206e-08,1.231176383953425e-06
2026-03-04 01:48:00+00:00,3.4605580623292553e-08,1.2457195452952874e-06
2026-03-04 01:49:00+00:00,3.4393924153164335e-08,1.259444957213418e-06
2026-03-04 01:50:00+00:00,3.51179636481902e-08,1.2684798775808304e-06
2026-03-04 01:51:00+00:00,3.57392835326209e-08,1.2863399661000585e-06
2026-03-04 01:52:00+00:00,3.960670014180323e-08,1.312990775659273e-06
2026-03-04 01:53:00+00:00,3.803245007816258e-08,1.3236015092843445e-06
2026-03-04 01:54:00+00:00,3.751292965148423e-08,1.3410211749942391e-06
2026-03-04 01:55:00+00:00,3.863145181526306e-08,1.371427629237587e-06
2026-03-04 01:56:00+00:00,4.056466806900971e-08,1.4126434280115063e-06
2026-03-04 01:57:00+00:00,4.324892799445479e-08,1.429794338037027e-06
2026-03-04 01:58:00+00:00,4.14610816790173e-08,1.43364582072536e-06
2026-03-04 01:59:00+00:00,4.080148130469752e-08,1.4370436929311836e-06
2026-03-04 02:00:00+00:00,3.955712202241557e-08,1.4382069366547512e-06
2026-03-04 02:01:00+00:00,3.93325194636418e-08,1.4332347291201586e-06
2026-03-04 02:02:00+00:00,3.639081214146245e-08,1.4261952401284361e-06
2026-03-04 02:03:00+00:00,3.493027378453917e-08,1.4119764273345936e-06
